id;id_fantoir;numero;rep;nom_voie;code_postal;code_insee;nom_commune;code_insee_ancienne_commune;nom_ancienne_commune;x;y;lon;lat;alias;nom_ld;libelle_acheminement;nom_afnor;source_position;source_nom_voie
51535_a030_00016;51535_A030;16;;Ave J Jaures Cte Labesse;51120;51535;Sézanne;;;753519.22;6846445.32;3.727452;48.715924;;;SEZANNE;AVE J JAURES CTE LABESSE;cadastre;cadastre
51535_a090_00001;51535_A090;1;;Cite St Hubert Moulins;51120;51535;Sézanne;;;752307.86;6847305.32;3.711093;48.723758;;;SEZANNE;CITE ST HUBERT MOULINS;cadastre;cadastre
51535_a100_00001;51535_A100;1;;Residence du Val des Moulins;51120;51535;Sézanne;;;752119.33;6847065.91;3.708501;48.72162;;;SEZANNE;RESIDENCE DU VAL DES MOULINS;cadastre;cadastre
51535_b111_00021;51535_B111;21;;Les Petits Chiens;51120;51535;Sézanne;;;753047.38;6846743.2;3.721076;48.718642;;;SEZANNE;LES PETITS CHIENS;cadastre;cadastre
51533_wiy093_00002;;2;;Rue des Carrieres;51800;51533;Servon-Melzicourt;;;834068.43;6903429.99;4.840077;49.216515;;;SERVON-MELZICOURT;RUE DES CARRIERES;inconnue;inconnue
51533_l7q5fr_00001;;1;;Route de Vienne le Chateau;51800;51533;Servon-Melzicourt;;;834502.04;6903058.92;4.845907;49.213089;;;SERVON-MELZICOURT;ROUTE DE VIENNE LE CHATEAU;inconnue;inconnue
51533_n9kcai_00001;;1;;Rue Cochart;51800;51533;Servon-Melzicourt;;;834115.37;6903123.88;4.840623;49.213754;;;SERVON-MELZICOURT;RUE COCHART;inconnue;inconnue
51533_cicfal_00001;;1;;Route de Saint Thomas;51800;51533;Servon-Melzicourt;;;834358.24;6902761.6;4.843839;49.210447;;;SERVON-MELZICOURT;ROUTE DE SAINT THOMAS;inconnue;inconnue
51533_qg9z13_00001;;1;;Melzicourt;51800;51533;Servon-Melzicourt;;;834015.28;6901759.69;4.838814;49.201514;;;SERVON-MELZICOURT;MELZICOURT;inconnue;inconnue
51533002200001;515330022;1;;Rue de l’Etang;51800;51533;Servon-Melzicourt;;;834155.99;6903338.34;4.841249;49.215673;;;SERVON-MELZICOURT;RUE DE L ETANG;inconnue;inconnue
51533_b027_00001;51533_B027;1;;Ferme de la Chapelle;51800;51533;Servon-Melzicourt;;;832993.86;6902881.77;4.82516;49.211812;;;SERVON-MELZICOURT;FERME DE LA CHAPELLE;inconnue;inconnue
51532_qlzr2h_00001;;1;;Hameau Saint Martin;51500;51532;Sermiers;;;771784.4;6895341.19;3.983978;49.153817;;;SERMIERS;HAMEAU SAINT MARTIN;inconnue;inconnue
51532_d76dpj_00002;;2;;La Bastille;51500;51532;Sermiers;;;772744.98;6895920.76;3.997244;49.158919;;;SERMIERS;LA BASTILLE;inconnue;inconnue
51532_t27fcp_00003;;3;;Nogent;51500;51532;Sermiers;;;771150.66;6895985.16;3.975401;49.159677;;;SERMIERS;NOGENT;cadastre;cadastre
51532003900001;515320039;1;;Rue du Franc Mousset;51500;51532;Sermiers;;;771646.38;6896061.05;3.982209;49.160304;;;SERMIERS;RUE DU FRANC MOUSSET;inconnue;inconnue
51532008300001;515320083;1;;Rue du Pre des Bourgs;51500;51532;Sermiers;;;770640.82;6895935.84;3.968404;49.15929;;;SERMIERS;RUE DU PRE DES BOURGS;inconnue;inconnue
51532008500001;515320085;1;;Chemin des Presles;51500;51532;Sermiers;;;771069.99;6896119.43;3.974318;49.160893;;;SERMIERS;CHEMIN DES PRESLES;inconnue;inconnue
51532000500001;515320005;1;;Rue de la Babaude;51500;51532;Sermiers;;;771933.61;6895965.85;3.98613;49.159416;;;SERMIERS;RUE DE LA BABAUDE;inconnue;inconnue
51532001900001;515320019;1;;Rue du Clos des Moines;51500;51532;Sermiers;;;771858.72;6895945.9;3.9851;49.159245;;;SERMIERS;RUE DU CLOS DES MOINES;inconnue;inconnue
51532006200002;515320062;2;;Rue des Mazures;51500;51532;Sermiers;;;772059.27;6895537.39;3.987779;49.15555;;;SERMIERS;RUE DES MAZURES;inconnue;inconnue
51532_b087_00001;51532_B087;1;;Le Petit Fleury;51500;51532;Sermiers;;;772540.42;6895683.14;3.994399;49.156806;;;SERMIERS;LE PETIT FLEURY;inconnue;inconnue
51532009800003;515320098;3;;Rue de Saint Martin;51500;51532;Sermiers;;;771830.41;6895740.98;3.984677;49.157406;;;SERMIERS;RUE DE SAINT MARTIN;inconnue;inconnue
51532007100001;515320071;1;;Route de Montaneuf;51500;51532;Sermiers;;;770931.96;6895948.98;3.972397;49.159376;;;SERMIERS;ROUTE DE MONTANEUF;inconnue;inconnue
51532008100001;515320081;1;;Rue du Poivre;51500;51532;Sermiers;;;771269.01;6895941.8;3.977016;49.159274;;;SERMIERS;RUE DU POIVRE;inconnue;inconnue
51532003700001;515320037;1;;Rue de la Fontaine a l’Orme;51500;51532;Sermiers;;;771925.64;6895680.55;3.985972;49.156852;;;SERMIERS;RUE DE LA FONTAINE A L ORME;inconnue;inconnue
51532010400002;515320104;2;;Rue de Tratt;51500;51532;Sermiers;;;771336.81;6895975.45;3.977951;49.159569;;;SERMIERS;RUE DE TRATT;inconnue;inconnue
51532001600001;515320016;1;;Rue des Charmilles;51500;51532;Sermiers;;;771194.17;6896124.63;3.976021;49.160926;;;SERMIERS;RUE DES CHARMILLES;inconnue;inconnue
51532004600001;515320046;1;;Chemin de la Grande Vigne;51500;51532;Sermiers;;;771710.54;6895905.23;3.983062;49.158896;;;SERMIERS;CHEMIN DE LA GRANDE VIGNE;inconnue;inconnue
51532002600001;515320026;1;;Route de Damery;51500;51532;Sermiers;;;770936.87;6896503.22;3.972558;49.164358;;;SERMIERS;ROUTE DE DAMERY;inconnue;inconnue
51532003200001;515320032;1;;Rue des Fins Esprits;51500;51532;Sermiers;;;771231.32;6896011.07;3.976511;49.159901;;;SERMIERS;RUE DES FINS ESPRITS;inconnue;inconnue
51532002200001;515320022;1;;Rue de Courtaumont;51500;51532;Sermiers;;;772099.49;6895623.21;3.988345;49.156317;;;SERMIERS;RUE DE COURTAUMONT;inconnue;inconnue
51532_b102_00001;51532_B102;1;;Saint Martin;51500;51532;Sermiers;;;771812.31;6895326.29;3.984358;49.15368;;;SERMIERS;SAINT MARTIN;inconnue;inconnue
51532001000001;515320010;1;;Rue des Buees;51500;51532;Sermiers;;;771103.33;6896172.79;3.974784;49.161369;;;SERMIERS;RUE DES BUEES;inconnue;inconnue
51532004000001;515320040;1;;Cour du Franc Mousset;51500;51532;Sermiers;;;771865.2;6895923.4;3.985185;49.159042;;;SERMIERS;COUR DU FRANC MOUSSET;inconnue;inconnue
51532000405000;515320004;5000;;Chemin Rural des Aunaies;51500;51532;Sermiers;;;770800.82;6895791.86;3.970573;49.157978;;;SERMIERS;CHEMIN RURAL DES AUNAIES;inconnue;inconnue
51532000800004;515320008;4;;Rue de la Boulangere;51500;51532;Sermiers;;;771945.22;6895853.98;3.98627;49.158409;;;SERMIERS;RUE DE LA BOULANGERE;inconnue;inconnue
51530_8k1eku_00001;;1;;Zone Artisanale Piece Champagny;51400;51530;Sept-Saulx;;;791944.82;6894653.58;4.260133;49.14506;;;SEPT-SAULX;ZONE ARTISANALE PIECE CHAMPAGNY;inconnue;inconnue
51530_s88d7u_00001;;1;;Chemin du Pont d’Issue;51400;51530;Sept-Saulx;;;791669.71;6894625.28;4.256357;49.144845;;;SEPT-SAULX;CHEMIN DU PONT D ISSUE;inconnue;inconnue
51530_1eb4iz_00001;;1;;Le Chateau;51400;51530;Sept-Saulx;;;790672.55;6896253.07;4.243044;49.15962;;;SEPT-SAULX;LE CHATEAU;inconnue;inconnue
51530_prw9ae_00002;;2;;Chemin de la Voiette;51400;51530;Sept-Saulx;;;791838.99;6894966.15;4.258751;49.147885;;;SEPT-SAULX;CHEMIN DE LA VOIETTE;inconnue;inconnue
51530002300001;515300023;1;;Rue de l’Espérance;51400;51530;Sept-Saulx;;;791565.43;6894785.92;4.254963;49.146304;;;SEPT-SAULX;RUE DE L ESPERANCE;inconnue;inconnue
51530001300002;515300013;2;;Rue de la Désirette;51400;51530;Sept-Saulx;;;791668.41;6894895.13;4.256398;49.147271;;;SEPT-SAULX;RUE DE LA DESIRETTE;inconnue;inconnue
51530005300001;515300053;1;;Impasse du 11 Novembre;51400;51530;Sept-Saulx;;;791356.09;6895598.54;4.252271;49.153639;;;SEPT-SAULX;IMPASSE DU 11 NOVEMBRE;inconnue;inconnue
51530008900001;515300089;1;;Rue de Tabur;51400;51530;Sept-Saulx;;;791401.7;6895147.52;4.252798;49.149578;;;SEPT-SAULX;RUE DE TABUR;inconnue;inconnue
51530005400001;515300054;1;;Rue du 11 Novembre;51400;51530;Sept-Saulx;;;791319.95;6895522.22;4.251759;49.152958;;;SEPT-SAULX;RUE DU 11 NOVEMBRE;inconnue;inconnue
51530000500001;515300005;1;;Rue de la Buissotelle;51400;51530;Sept-Saulx;;;791271.31;6895598.53;4.251109;49.153651;;;SEPT-SAULX;RUE DE LA BUISSOTELLE;inconnue;inconnue
51530000600002;515300006;2;;Impasse de Champagny;51400;51530;Sept-Saulx;;;791838.99;6894966.15;4.258751;49.147885;;;SEPT-SAULX;IMPASSE DE CHAMPAGNY;inconnue;inconnue
51530002000001;515300020;1;;Place Edouard Mignot;51400;51530;Sept-Saulx;;;791235.52;6895434.89;4.250583;49.152185;;;SEPT-SAULX;PLACE EDOUARD MIGNOT;inconnue;inconnue
51530005000001;515300050;1;;Allée Nicolas Molard;51400;51530;Sept-Saulx;;;791815.39;6894812.37;4.258394;49.146506;;;SEPT-SAULX;ALLEE NICOLAS MOLARD;inconnue;inconnue
51530007000001;515300070;1;;Place Pierre Lefevre;51400;51530;Sept-Saulx;;;791337.12;6895239.94;4.251933;49.150418;;;SEPT-SAULX;PLACE PIERRE LEFEVRE;inconnue;inconnue
51530006700002;515300067;2;;Rue des Petits Bois;51400;51530;Sept-Saulx;;;790769.63;6895133.74;4.244133;49.149544;;;SEPT-SAULX;RUE DES PETITS BOIS;inconnue;inconnue
51530002400001;515300024;1;;Allée Eugène Gabreau;51400;51530;Sept-Saulx;;;791776.7;6894740;4.257848;49.145861;;;SEPT-SAULX;ALLEE EUGENE GABREAU;inconnue;inconnue
51530_b031_00001;51530_B031;1;;La Piece de Champagny;51400;51530;Sept-Saulx;;;791843.76;6894643.85;4.258746;49.144987;;;SEPT-SAULX;LA PIECE DE CHAMPAGNY;inconnue;inconnue
51530008300001;515300083;1;;Allée Rémy Jacquet;51400;51530;Sept-Saulx;;;791880.34;6894853.45;4.259293;49.146866;;;SEPT-SAULX;ALLEE REMY JACQUET;inconnue;inconnue
51530000400001;515300004;1;;Rue Brice Gillet;51400;51530;Sept-Saulx;;;791794.85;6894754.76;4.2581;49.145991;;;SEPT-SAULX;RUE BRICE GILLET;inconnue;inconnue
51530000100001;515300001;1;;Allee des Acacias;51400;51530;Sept-Saulx;;;791482.05;6895284.84;4.253929;49.150801;;;SEPT-SAULX;ALLEE DES ACACIAS;inconnue;inconnue
51530009400002;515300094;2;;Rue de la Voiette;51400;51530;Sept-Saulx;;;791844.43;6894963.67;4.258825;49.147862;;;SEPT-SAULX;RUE DE LA VOIETTE;cadastre;cadastre
51531_2uqv25_00001;;1;;La Forge;51250;51531;Sermaize-les-Bains;;;840613.8;6855860.28;4.914054;48.787491;;;SERMAIZE-LES-BAINS;LA FORGE;inconnue;inconnue
51531_ldvrdd_00001;;1;;Lotissement de la Saulx;51250;51531;Sermaize-les-Bains;;;840978.67;6855873.25;4.919023;48.787528;;;SERMAIZE-LES-BAINS;LOTISSEMENT DE LA SAULX;inconnue;inconnue
51531_m6k21w_00002;;2;;Rue du Champ Lacroix;51250;51531;Sermaize-les-Bains;;;839920.08;6855904.11;4.904629;48.788036;;;SERMAIZE-LES-BAINS;RUE DU CHAMP LACROIX;inconnue;inconnue
51531_2slw2l_00001;;1;;Chemin de la Marmeline;51250;51531;Sermaize-les-Bains;;;839974.68;6855709.46;4.905308;48.786274;;;SERMAIZE-LES-BAINS;CHEMIN DE LA MARMELINE;inconnue;inconnue
51531_uocz4v_00001;;1;;Chemin du Hautmont;51250;51531;Sermaize-les-Bains;;;839834.23;6855011.28;4.903168;48.780027;;;SERMAIZE-LES-BAINS;CHEMIN DU HAUTMONT;inconnue;inconnue
51531006000001;515310060;1;;Rue Benard;51250;51531;Sermaize-les-Bains;;;840440.91;6855530.88;4.911593;48.784567;;;SERMAIZE-LES-BAINS;RUE BENARD;inconnue;inconnue
51531049000001;515310490;1;;Voie des Sarrazins;51250;51531;Sermaize-les-Bains;;;841491.68;6855646.17;4.925928;48.785374;;;SERMAIZE-LES-BAINS;VOIE DES SARRAZINS;inconnue;inconnue
51531050000001;515310500;1;;Rue du 6 Septembre 1914;51250;51531;Sermaize-les-Bains;;;840399.4;6855426.99;4.910994;48.783642;;;SERMAIZE-LES-BAINS;RUE DU 6 SEPTEMBRE 1914;inconnue;inconnue
51531016100004;515310161;4;;Chemin du Champ Moule;51250;51531;Sermaize-les-Bains;;;840276.47;6854951.89;4.909165;48.779397;;;SERMAIZE-LES-BAINS;CHEMIN DU CHAMP MOULE;inconnue;inconnue
51531_a030_00001;51531_A030;1;;Parc de la Forge;51250;51531;Sermaize-les-Bains;;;840493.59;6855816.77;4.912404;48.787126;;;SERMAIZE-LES-BAINS;PARC DE LA FORGE;inconnue;inconnue
51531004000001;515310040;1;;Rue de l’Aquitaine;51250;51531;Sermaize-les-Bains;;;839992.36;6855777.51;4.905571;48.786882;;;SERMAIZE-LES-BAINS;RUE DE L AQUITAINE;inconnue;inconnue
51531036000001;515310360;1;;Rue Lombard;51250;51531;Sermaize-les-Bains;;;840462.67;6855527.85;4.911888;48.784535;;;SERMAIZE-LES-BAINS;RUE LOMBARD;inconnue;inconnue
51531046000004;515310460;4;;Route de Remennecourt;51250;51531;Sermaize-les-Bains;;;840455.33;6856492.18;4.912106;48.793207;;;SERMAIZE-LES-BAINS;ROUTE DE REMENNECOURT;inconnue;inconnue
51531024000001;515310240;1;;Avenue Sarrail;51250;51531;Sermaize-les-Bains;;;840828.39;6855685.08;4.916916;48.785869;;;SERMAIZE-LES-BAINS;AVENUE SARRAIL;inconnue;inconnue
51531_a040_00001;51531_A040;1;;Lotissement le Chêne;51250;51531;Sermaize-les-Bains;;;841025.12;6855356.31;4.919484;48.78287;;;SERMAIZE-LES-BAINS;LOTISSEMENT LE CHENE;inconnue;inconnue
51531018000001;515310180;1;;Route de Cheminon;51250;51531;Sermaize-les-Bains;;;839880.05;6855077.45;4.903813;48.780612;;;SERMAIZE-LES-BAINS;ROUTE DE CHEMINON;inconnue;inconnue
51531030000001;515310300;1;;Rue Jean Mace;51250;51531;Sermaize-les-Bains;;;840399.83;6855673.69;4.911081;48.78586;;;SERMAIZE-LES-BAINS;RUE JEAN MACE;inconnue;inconnue
51531_a035_00001;51531_A035;1;;Villa des Platanes;51250;51531;Sermaize-les-Bains;;;840745.88;6855720.56;4.915805;48.786206;;;SERMAIZE-LES-BAINS;VILLA DES PLATANES;inconnue;inconnue
51531002000001;515310020;1;;Rue d’Andernay;51250;51531;Sermaize-les-Bains;;;840404.47;6855597.17;4.911119;48.785171;;;SERMAIZE-LES-BAINS;RUE D ANDERNAY;inconnue;inconnue
51531052000001;515310520;1;;Allees de la Source;51250;51531;Sermaize-les-Bains;;;841198.41;6855749.8;4.921972;48.78637;;;SERMAIZE-LES-BAINS;ALLEES DE LA SOURCE;inconnue;inconnue
51531044000001;515310440;1;;Rue du Prieure;51250;51531;Sermaize-les-Bains;;;841302.71;6855848.66;4.923424;48.787236;;;SERMAIZE-LES-BAINS;RUE DU PRIEURE;inconnue;inconnue
51531042000001;515310420;1;;Rue du Pre Maurupt;51250;51531;Sermaize-les-Bains;;;840274.47;6855520.51;4.909325;48.78451;;;SERMAIZE-LES-BAINS;RUE DU PRE MAURUPT;inconnue;inconnue
51531034000001;515310340;1;;Place Leon Bourgeois;51250;51531;Sermaize-les-Bains;;;840395.1;6855553.35;4.910977;48.784779;;;SERMAIZE-LES-BAINS;PLACE LEON BOURGEOIS;inconnue;inconnue
51531_b042_00001;51531_B042;1;;Chemin du Mez Deu;51250;51531;Sermaize-les-Bains;;;840460.79;6855059.23;4.911708;48.780322;;;SERMAIZE-LES-BAINS;CHEMIN DU MEZ DEU;inconnue;inconnue
51531001100052;515310011;52;;Ruelle de l’Ambassade;51250;51531;Sermaize-les-Bains;;;840360.19;6855203.83;4.910387;48.781644;;;SERMAIZE-LES-BAINS;RUELLE DE L AMBASSADE;inconnue;inconnue
51531009600001;515310096;1;;Rue du Bois Villon;51250;51531;Sermaize-les-Bains;;;840930.45;6855065.95;4.9181;48.78028;;;SERMAIZE-LES-BAINS;RUE DU BOIS VILLON;inconnue;inconnue
51531038200014;515310382;14;;Rue Maurice Denonvilliers;51250;51531;Sermaize-les-Bains;;;840619.77;6855835.4;4.914127;48.787266;;;SERMAIZE-LES-BAINS;RUE MAURICE DENONVILLIERS;inconnue;inconnue
51531000400001;515310004;1;;Route d’Alliancelles;51250;51531;Sermaize-les-Bains;;;840065.78;6855814.2;4.906582;48.787196;;;SERMAIZE-LES-BAINS;ROUTE D ALLIANCELLES;inconnue;inconnue
51531020000001;515310200;1;;Rue du Docteur Fritsch;51250;51531;Sermaize-les-Bains;;;840307.44;6855482.49;4.909761;48.784161;;;SERMAIZE-LES-BAINS;RUE DU DOCTEUR FRITSCH;inconnue;inconnue
51531005000001;515310050;1;;Rue des Auches;51250;51531;Sermaize-les-Bains;;;840783.8;6855275.49;4.916174;48.782196;;;SERMAIZE-LES-BAINS;RUE DES AUCHES;inconnue;inconnue
51531_b043_00002;51531_B043;2;;Chemin du Mont Terra;51250;51531;Sermaize-les-Bains;;;840383.24;6854983.5;4.910628;48.779658;;;SERMAIZE-LES-BAINS;CHEMIN DU MONT TERRA;inconnue;inconnue
51531024500001;515310245;1;;Chemin des Grands Pres;51250;51531;Sermaize-les-Bains;;;839950.01;6856250.29;4.90515;48.791142;;;SERMAIZE-LES-BAINS;CHEMIN DES GRANDS PRES;inconnue;inconnue
51531_a002_00002;51531_A002;2;;Cite des Amis;51250;51531;Sermaize-les-Bains;;;840559.67;6856007.55;4.913366;48.788827;;;SERMAIZE-LES-BAINS;CITE DES AMIS;inconnue;inconnue
51531019200002;515310192;2;;Chemin du Cugnot;51250;51531;Sermaize-les-Bains;;;841047.78;6855418.92;4.919813;48.783428;;;SERMAIZE-LES-BAINS;CHEMIN DU CUGNOT;inconnue;inconnue
51531012200002;515310122;2;;Rue du Champ la Croix;51250;51531;Sermaize-les-Bains;;;839916.56;6855934.39;4.904591;48.788309;;;SERMAIZE-LES-BAINS;RUE DU CHAMP LA CROIX;cadastre;cadastre
51531021200010;515310212;10;;Impasse Edouard Belley;51250;51531;Sermaize-les-Bains;;;840652.98;6855857.11;4.914586;48.787454;;;SERMAIZE-LES-BAINS;IMPASSE EDOUARD BELLEY;cadastre;cadastre
51531036200001;515310362;1;;Rue du Lotissement de la Saulx;51250;51531;Sermaize-les-Bains;;;841006.39;6855821.54;4.919383;48.787057;;;SERMAIZE-LES-BAINS;RUE DU LOTISSEMENT DE LA SAULX;cadastre;cadastre
51531036600001;515310366;1;;Rue de la Marmeline;51250;51531;Sermaize-les-Bains;;;839980.65;6855702.38;4.905387;48.786209;;;SERMAIZE-LES-BAINS;RUE DE LA MARMELINE;cadastre;cadastre
51531039200002;515310392;2;;Chemin Departemental Cd 216;51250;51531;Sermaize-les-Bains;;;840008.58;6856256.48;4.905949;48.791185;;;SERMAIZE-LES-BAINS;CHEMIN DEPARTEMENTAL CD 216;cadastre;cadastre
51531056000001;515310560;1;;Rue de la Villa des Platanes;51250;51531;Sermaize-les-Bains;;;840761.13;6855728.05;4.916015;48.78627;;;SERMAIZE-LES-BAINS;RUE DE LA VILLA DES PLATANES;cadastre;cadastre
51531_b034_00084;51531_B034;84;;Le Champ Moule;51250;51531;Sermaize-les-Bains;;;840287.52;6855005.21;4.909333;48.779874;;;SERMAIZE-LES-BAINS;LE CHAMP MOULE;cadastre;cadastre
51531_b040_00002;51531_B040;2;;Chemin de la Bourgogne;51250;51531;Sermaize-les-Bains;;;839928.73;6855816.79;4.904718;48.787249;;;SERMAIZE-LES-BAINS;CHEMIN DE LA BOURGOGNE;cadastre;cadastre
51531_b088_05000;51531_B088;5000;;Le Grand Bernardsard;51250;51531;Sermaize-les-Bains;;;840357.46;6856343.11;4.910725;48.791888;;;SERMAIZE-LES-BAINS;LE GRAND BERNARDSARD;cadastre;cadastre
51531_b122_05000;51531_B122;5000;;Le Mont Terra;51250;51531;Sermaize-les-Bains;;;840493.65;6854831.13;4.91208;48.778264;;;SERMAIZE-LES-BAINS;LE MONT TERRA;cadastre;cadastre
51529_bci9oq_00001;;1;;Rue Boisette;51490;51529;Selles;;;793316.56;6912708.9;4.28295;49.307158;;;SELLES;RUE BOISETTE;inconnue;inconnue
51529_15ylux_00001;;1;;D’20;51490;51529;Selles;;;793808.75;6912443.67;4.289656;49.304702;;;SELLES;D 20;cadastre;cadastre
51529002300001;515290023;1;;Rue des Monts;51490;51529;Selles;;;793714.24;6912742.85;4.288424;49.307405;;;SELLES;RUE DES MONTS;inconnue;inconnue
51529003600002;515290036;2;;Rue Paul Mauvais;51490;51529;Selles;;;793728.49;6912408.76;4.288545;49.3044;;;SELLES;RUE PAUL MAUVAIS;inconnue;inconnue
51529001300001;515290013;1;;Route Departementale 20;51490;51529;Selles;;;793812.07;6912445.39;4.289702;49.304717;;;SELLES;ROUTE DEPARTEMENTALE 20;inconnue;inconnue
51529001500001;515290015;1;;Chemin des Garennes;51490;51529;Selles;;;793704.41;6912827.7;4.288308;49.308169;;;SELLES;CHEMIN DES GARENNES;inconnue;inconnue
51529001900001;515290019;1;;Impasse de la Guinguette;51490;51529;Selles;;;793602.04;6912467;4.28682;49.304942;;;SELLES;IMPASSE DE LA GUINGUETTE;inconnue;inconnue
51529004700001;515290047;1;;Rue Roger Martin;51490;51529;Selles;;;793526.53;6912685.95;4.285831;49.306921;;;SELLES;RUE ROGER MARTIN;inconnue;inconnue
51528000500001;515280005;1;;Ruelle de la Boudiere;51340;51528;Scrupt;;;831083.99;6847832.35;4.781913;48.717313;;;SCRUPT;RUELLE DE LA BOUDIERE;inconnue;inconnue
51528006000001;515280060;1;;Rue Pres de la Halle;51340;51528;Scrupt;;;831341.08;6847755.41;4.785383;48.716569;;;SCRUPT;RUE PRES DE LA HALLE;inconnue;inconnue
51528001200001;515280012;1;;Rue du Chene Vert;51340;51528;Scrupt;;;831295.8;6847909.42;4.784815;48.717963;;;SCRUPT;RUE DU CHENE VERT;inconnue;inconnue
51528005000001;515280050;1;;Rue de l’Ormoie;51340;51528;Scrupt;;;830994.59;6847812.31;4.780692;48.717151;;;SCRUPT;RUE DE L ORMOIE;inconnue;inconnue
51528010000002;515280100;2;;Place du Village;51340;51528;Scrupt;;;831324.23;6847800.96;4.785168;48.716982;;;SCRUPT;PLACE DU VILLAGE;inconnue;inconnue
51525_92k4ax_00001;;1;;Le Hameau;51520;51525;Sarry;;;803116.14;6870198.33;4.407236;48.9235;;;SARRY;LE HAMEAU;commune;commune
51525_4hqhke_00001;;1;;Rue des Carouges;51520;51525;Sarry;;;802606.84;6870045.36;4.40025;48.922206;;;SARRY;RUE DES CAROUGES;commune;commune
51525001600001;515250016;1;;Allée de Champagne;51520;51525;Sarry;;;803579.95;6869509.05;4.413396;48.917228;;;SARRY;ALLEE DE CHAMPAGNE;commune;commune
51525002800001;515250028;1;;Allée Fleurie;51520;51525;Sarry;;;803684.22;6869421.16;4.414797;48.916421;;;SARRY;ALLEE FLEURIE;commune;commune
51525005000001;515250050;1;;Allée des Mésanges;51520;51525;Sarry;;;803624.61;6869389.18;4.413976;48.916143;;;SARRY;ALLEE DES MESANGES;commune;commune
51525005900001;515250059;1;;Allée des Peupliers;51520;51525;Sarry;;;802703.58;6869649.36;4.401474;48.91863;;;SARRY;ALLEE DES PEUPLIERS;commune;commune
51525006000001;515250060;1;;Allée du Pont Pillard;51520;51525;Sarry;;;803646.01;6869160;4.414212;48.914079;;;SARRY;ALLEE DU PONT PILLARD;commune;commune
51525005600003;515250056;3;;Allée des Pruniers;51520;51525;Sarry;;;803227.43;6870031.93;4.408714;48.921986;;;SARRY;ALLEE DES PRUNIERS;commune;commune
51525002100001;515250021;1;;Croix Blanche;51520;51525;Sarry;;;803295.09;6870006.67;4.409631;48.921748;;;SARRY;CROIX BLANCHE;commune;commune
51525_b015_00001;51525_B015;1;;La Croix Saint-Julien;51520;51525;Sarry;;;803526.22;6869287.76;4.412609;48.915247;;;SARRY;LA CROIX SAINT JULIEN;commune;commune
51525006900001;515250069;1;;La Croix Vauthier;51520;51525;Sarry;;;803395.6;6869714.18;4.410931;48.919102;;;SARRY;LA CROIX VAUTHIER;commune;commune
51525_b022_00001;51525_B022;1;;La Fosse Hallée;51520;51525;Sarry;;;803670.69;6869374.32;4.414601;48.916002;;;SARRY;LA FOSSE HALLEE;commune;commune
51525007100001;515250071;1;;Place de la Maisonnière;51520;51525;Sarry;;;802947.95;6869863.57;4.40486;48.920517;;;SARRY;PLACE DE LA MAISONNIERE;commune;commune
51525005400001;515250054;1;;Place du Pont des Dames;51520;51525;Sarry;;;803089.26;6870049.04;4.406833;48.922162;;;SARRY;PLACE DU PONT DES DAMES;commune;commune
51525002600001;515250026;1;;Route de l’Epine;51520;51525;Sarry;;;802722.12;6869971.44;4.401805;48.921523;;;SARRY;ROUTE DE L EPINE;commune;commune
51525006100001;515250061;1;;Route de Sogny;51520;51525;Sarry;;;802692.7;6869865.6;4.401378;48.920576;;;SARRY;ROUTE DE SOGNY;commune;commune
51525000200002;515250002;2;;Rue du Bas;51520;51525;Sarry;;;802805.29;6869593;4.402848;48.918107;;;SARRY;RUE DU BAS;commune;commune
51525000800001;515250008;1;;Rue de la Blaise;51520;51525;Sarry;;;803105.69;6869497.13;4.406923;48.917197;;;SARRY;RUE DE LA BLAISE;commune;commune
